REFINI_ID,Standard_Form_ID,Deposit_ID,Location_Specific,Fabric,Provenance_1,Provenance_2,Standard_Form_ID,Standard_Form,Production,Lower_Date_Form,Upper_Date_Form,Period,Deposit_ID,Deposit,Lower_Date_Deposit,Upper_Date_Deposit,Archaeological_Context
170,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
171,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
172,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
173,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
174,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
175,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
176,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
177,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
178,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
179,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
180,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
181,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
182,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
183,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
184,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
185,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
186,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
187,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
188,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
189,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
190,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
191,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
192,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
193,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
194,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
195,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
196,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
197,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
198,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
199,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
200,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
201,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
202,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
203,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
204,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
205,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
206,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
207,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
208,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
209,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
210,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
211,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
212,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
213,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
214,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
215,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
216,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
217,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
218,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
219,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
220,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
221,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
222,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
223,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
224,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
225,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
226,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
227,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
228,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
229,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
230,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
231,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
232,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
233,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
234,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
235,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
236,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
237,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
238,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
239,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
240,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
241,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
242,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
243,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
244,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
245,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
246,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
247,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
248,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
249,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
250,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
251,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
252,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
253,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
254,360,1,Altinum,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
255,32,1,Altinum,,Gaul,Not_Available,32,Consp11,Terra_Sigillata,-10,-1,Imperial,1,Unknown,Unknown,Unknown,Unknown
256,258,1,Altinum,,Gaul,Not_Available,258,Drag35/36,Terra_Sigillata,70,230,Imperial,1,Unknown,Unknown,Unknown,Unknown
257,176,1,Altinum,,Gaul,Not_Available,176,ConspB2.1,Terra_Sigillata,-27,14,Imperial,1,Unknown,Unknown,Unknown,Unknown
258,168,1,Altinum,,Gaul,Not_Available,168,ConspB1,Terra_Sigillata,-27,37,Imperial,1,Unknown,Unknown,Unknown,Unknown
259,251,1,Altinum,,Gaul,Not_Available,251,Drag27,Terra_Sigillata,50,150,Imperial,1,Unknown,Unknown,Unknown,Unknown
260,264,1,Altinum,,Gaul,Not_Available,264,Drag37,Terra_Sigillata,70,230,Imperial,1,Unknown,Unknown,Unknown,Unknown
261,264,1,Altinum,,Gaul,Not_Available,264,Drag37,Terra_Sigillata,70,230,Imperial,1,Unknown,Unknown,Unknown,Unknown
262,264,1,Altinum,,Gaul,Not_Available,264,Drag37,Terra_Sigillata,70,230,Imperial,1,Unknown,Unknown,Unknown,Unknown
263,360,1,Altinum,,Gaul,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
264,360,1,Altinum,,Gaul,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
265,360,1,Altinum,,Gaul,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
266,360,1,Altinum,,Gaul,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
267,360,1,Altinum,,Gaul,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
268,360,1,Altinum,,Gaul,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
269,360,1,Altinum,,Gaul,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
270,360,1,Altinum,,Gaul,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
271,360,1,Altinum,,Gaul,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
272,360,1,Altinum,,Gaul,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
273,360,1,Altinum,,Gaul,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
274,360,1,Altinum,,Gaul,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
275,360,1,Altinum,,Gaul,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
276,360,1,Altinum,,Gaul,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
277,360,1,Altinum,,Gaul,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
278,360,1,Altinum,,Gaul,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
279,360,1,Altinum,,Gaul,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
280,360,1,Altinum,,Gaul,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
281,360,1,Altinum,,Gaul,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
282,360,1,Altinum,,Gaul,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
283,360,1,Altinum,,Gaul,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
284,360,1,Altinum,,Gaul,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
285,360,1,Altinum,,Gaul,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
286,360,1,Altinum,,Gaul,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
287,360,1,Altinum,,Gaul,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
288,360,1,Altinum,,Gaul,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
289,360,1,Altinum,,Gaul,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
290,360,1,Altinum,,Gaul,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
291,360,1,Altinum,,Gaul,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
292,360,1,Altinum,,Gaul,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,1,Unknown,Unknown,Unknown,Unknown
293,373,1,Altinum,,Adriatic_Littoral,Not_Available,373,Brecciaroli_Taborelli_19,Sigillata_Medio_Adriaticha,150,250,Imperial,1,Unknown,Unknown,Unknown,Unknown
294,373,1,Altinum,,Adriatic_Littoral,Not_Available,373,Brecciaroli_Taborelli_19,Sigillata_Medio_Adriaticha,150,250,Imperial,1,Unknown,Unknown,Unknown,Unknown
295,375,1,Altinum,,Adriatic_Littoral,Not_Available,375,Brecciaroli_Taborelli_21,Sigillata_Medio_Adriaticha,150,500,Late_Antiquity,1,Unknown,Unknown,Unknown,Unknown
296,375,1,Altinum,,Adriatic_Littoral,Not_Available,375,Brecciaroli_Taborelli_21,Sigillata_Medio_Adriaticha,150,500,Late_Antiquity,1,Unknown,Unknown,Unknown,Unknown
297,375,1,Altinum,,Adriatic_Littoral,Not_Available,375,Brecciaroli_Taborelli_21,Sigillata_Medio_Adriaticha,150,500,Late_Antiquity,1,Unknown,Unknown,Unknown,Unknown
298,364,1,Altinum,,Adriatic_Littoral,Not_Available,364,Brecciaroli_Taborelli_1,Sigillata_Medio_Adriaticha,150,250,Imperial,1,Unknown,Unknown,Unknown,Unknown
299,378,1,Altinum,,Adriatic_Littoral,Not_Available,378,Brecciaroli_Taborelli_3,Sigillata_Medio_Adriaticha,175,375,Late_Antiquity,1,Unknown,Unknown,Unknown,Unknown
300,386,1,Altinum,,Adriatic_Littoral,Not_Available,386,Hayes61_similis,Sigillata_Medio_Adriaticha,200,300,Late_Antiquity,1,Unknown,Unknown,Unknown,Unknown
301,375,1,Altinum,,Adriatic_Littoral,Not_Available,375,Brecciaroli_Taborelli_21,Sigillata_Medio_Adriaticha,150,500,Late_Antiquity,1,Unknown,Unknown,Unknown,Unknown
302,371,1,Altinum,,Adriatic_Littoral,Not_Available,371,Brecciaroli_Taborelli_17,Sigillata_Medio_Adriaticha,175,375,Late_Antiquity,1,Unknown,Unknown,Unknown,Unknown
303,386,1,Altinum,,Adriatic_Littoral,Not_Available,386,Hayes61_similis,Sigillata_Medio_Adriaticha,200,300,Late_Antiquity,1,Unknown,Unknown,Unknown,Unknown
304,386,1,Altinum,,Adriatic_Littoral,Not_Available,386,Hayes61_similis,Sigillata_Medio_Adriaticha,200,300,Late_Antiquity,1,Unknown,Unknown,Unknown,Unknown
305,387,1,Altinum,,Adriatic_Littoral,Not_Available,387,Hayes103-105_similis,Sigillata_Medio_Adriaticha,400,600,Late_Antiquity,1,Unknown,Unknown,Unknown,Unknown
306,387,1,Altinum,,Adriatic_Littoral,Not_Available,387,Hayes103-105_similis,Sigillata_Medio_Adriaticha,400,600,Late_Antiquity,1,Unknown,Unknown,Unknown,Unknown
307,387,1,Altinum,,Adriatic_Littoral,Not_Available,387,Hayes103-105_similis,Sigillata_Medio_Adriaticha,400,600,Late_Antiquity,1,Unknown,Unknown,Unknown,Unknown
308,388,1,Altinum,,Adriatic_Littoral,Not_Available,388,Brecciaroli_Taborelli_11-13,Sigillata_Medio_Adriaticha,200,300,Late_Antiquity,1,Unknown,Unknown,Unknown,Unknown
309,385,1,Altinum,,Adriatic_Littoral,Not_Available,385,Hayes44_similis,Sigillata_Medio_Adriaticha,100,275,Imperial,1,Unknown,Unknown,Unknown,Unknown
310,377,1,Altinum,,Adriatic_Littoral,Not_Available,377,Brecciaroli_Taborelli_24,Sigillata_Medio_Adriaticha,150,250,Imperial,1,Unknown,Unknown,Unknown,Unknown
311,377,1,Altinum,,Adriatic_Littoral,Not_Available,377,Brecciaroli_Taborelli_24,Sigillata_Medio_Adriaticha,150,250,Imperial,1,Unknown,Unknown,Unknown,Unknown
